0 Jahre,Salzburg Umgebung <503>,164
0 Jahre,St. Johann im Pongau <504>,78
0 Jahre,Tamsweg <505>,15
0 Jahre,Zell am See <506>,86
0 Jahre,Graz (Stadt) <601>,434
0 Jahre,Bruck an der Mur ^<602>,-
0 Jahre,Bruck-Mürzzuschlag <621>,118
0 Jahre,Deutschlandsberg <603>,48
0 Jahre,Feldbach ^<604>,-
0 Jahre,Fürstenfeld ^<605>,-
0 Jahre,Graz Umgebung <606>,170
0 Jahre,Hartberg ^<607>,-
0 Jahre,Hartberg-Fürstenfeld <622>,72
0 Jahre,Judenburg ^<608>,-
0 Jahre,Knittelfeld ^<609>,-
0 Jahre,Leibnitz <610>,94
0 Jahre,Leoben <611>,47
0 Jahre,Liezen <612>,65
0 Jahre,Murtal <620>,66
0 Jahre,Mürzzuschlag ^<613>,-
0 Jahre,Murau <614>,14
0 Jahre,Radkersburg ^<615>,-
0 Jahre,Südoststeiermark <623>,56
0 Jahre,Voitsberg <616>,54
0 Jahre,Weiz <617>,83
1 Jahr,Eisenstadt (Stadt) <101>,23
1 Jahr,Rust (Stadt) <102>,1
1 Jahr,Eisenstadt Umgebung <103>,39
1 Jahr,Güssing <104>,11
1 Jahr,Jennersdorf <105>,19
1 Jahr,Mattersburg <106>,39
1 Jahr,Neusiedl am See <107>,61
1 Jahr,Oberpullendorf <108>,30
1 Jahr,Oberwart <109>,70
1 Jahr,Klagenfurt (Stadt) <201>,128
1 Jahr,Villach (Stadt) <202>,69
1 Jahr,Feldkirchen <210>,30
1 Jahr,Hermagor <203>,7
1 Jahr,Klagenfurt Land <204>,59
1 Jahr,Sankt Veit an der Glan <205>,62
1 Jahr,Spittal an der Drau <206>,69
1 Jahr,Villach Land <207>,67
1 Jahr,Völkermarkt <208>,28
1 Jahr,Wolfsberg <209>,45
1 Jahr,Krems an der Donau (Stadt) <301>,24
1 Jahr,Sankt Pölten (Stadt) <302>,75
1 Jahr,Waidhofen an der Ybbs (Stadt) <303>,10
1 Jahr,Wiener Neustadt (Stadt) <304>,97
1 Jahr,Amstetten <305>,84
1 Jahr,Baden <306>,194
1 Jahr,Bruck an der Leitha <307>,129
1 Jahr,Gänserndorf <308>,126
1 Jahr,Gmünd <309>,22
1 Jahr,Hollabrunn <310>,44
1 Jahr,Horn <311>,25
1 Jahr,Korneuburg <312>,100
1 Jahr,Krems Land <313>,33
1 Jahr,Lilienfeld <314>,34
1 Jahr,Melk <315>,84
1 Jahr,Mistelbach <316>,75
1 Jahr,Mödling <317>,133
1 Jahr,Neunkirchen <318>,102
1 Jahr,Sankt Pölten Land <319>,167
1 Jahr,Scheibbs <320>,28
1 Jahr,Tulln <321>,113
1 Jahr,Waidhofen an der Thaya <322>,24
1 Jahr,Wiener Neustadt Land <323>,93
1 Jahr,Wien Umgebung ^<324>,-
1 Jahr,Zwettl <325>,21
1 Jahr,Stadt Linz <401>,293
1 Jahr,Stadt Steyr <402>,43
1 Jahr,Stadt Wels <403>,97
1 Jahr,Braunau <404>,104
1 Jahr,Eferding <405>,21
1 Jahr,Freistadt <406>,57
1 Jahr,Gmunden <407>,81
1 Jahr,Grieskirchen <408>,64
1 Jahr,Kirchdorf <409>,61
1 Jahr,Linz Land <410>,188
1 Jahr,Perg <411>,77
1 Jahr,Ried <412>,82
1 Jahr,Rohrbach <413>,41
1 Jahr,Schärding <414>,34
1 Jahr,Steyr Land <415>,61
1 Jahr,Urfahr Umgebung <416>,90
1 Jahr,Vöcklabruck <417>,162
1 Jahr,Wels Land <418>,78
1 Jahr,Salzburg (Stadt) <501>,171
1 Jahr,Hallein <502>,62
1 Jahr,Salzburg Umgebung <503>,166
1 Jahr,St. Johann im Pongau <504>,75
1 Jahr,Tamsweg <505>,13
1 Jahr,Zell am See <506>,99
1 Jahr,Graz (Stadt) <601>,495
1 Jahr,Bruck an der Mur ^<602>,-
1 Jahr,Bruck-Mürzzuschlag <621>,89
1 Jahr,Deutschlandsberg <603>,56
1 Jahr,Feldbach ^<604>,-
1 Jahr,Fürstenfeld ^<605>,-
1 Jahr,Graz Umgebung <606>,181
1 Jahr,Hartberg ^<607>,-
1 Jahr,Hartberg-Fürstenfeld <622>,70
1 Jahr,Judenburg ^<608>,-
1 Jahr,Knittelfeld ^<609>,-
1 Jahr,Leibnitz <610>,89
1 Jahr,Leoben <611>,59
1 Jahr,Liezen <612>,75
1 Jahr,Murtal <620>,84
1 Jahr,Mürzzuschlag ^<613>,-
1 Jahr,Murau <614>,20
1 Jahr,Radkersburg ^<615>,-
1 Jahr,Südoststeiermark <623>,87
1 Jahr,Voitsberg <616>,50
1 Jahr,Weiz <617>,97
2 Jahre,Eisenstadt (Stadt) <101>,15
2 Jahre,Rust (Stadt) <102>,-
2 Jahre,Eisenstadt Umgebung <103>,34
2 Jahre,Güssing <104>,23
2 Jahre,Jennersdorf <105>,9
2 Jahre,Mattersburg <106>,36
2 Jahre,Neusiedl am See <107>,37
2 Jahre,Oberpullendorf <108>,30
2 Jahre,Oberwart <109>,53
2 Jahre,Klagenfurt (Stadt) <201>,143
2 Jahre,Villach (Stadt) <202>,80
2 Jahre,Feldkirchen <210>,30
2 Jahre,Hermagor <203>,5
2 Jahre,Klagenfurt Land <204>,73
2 Jahre,Sankt Veit an der Glan <205>,45
2 Jahre,Spittal an der Drau <206>,68
2 Jahre,Villach Land <207>,49
2 Jahre,Völkermarkt <208>,43
2 Jahre,Wolfsberg <209>,46
2 Jahre,Krems an der Donau (Stadt) <301>,34
2 Jahre,Sankt Pölten (Stadt) <302>,79
2 Jahre,Waidhofen an der Ybbs (Stadt) <303>,19
2 Jahre,Wiener Neustadt (Stadt) <304>,81
2 Jahre,Amstetten <305>,108
2 Jahre,Baden <306>,156
2 Jahre,Bruck an der Leitha <307>,99
2 Jahre,Gänserndorf <308>,131
2 Jahre,Gmünd <309>,21
2 Jahre,Hollabrunn <310>,45
2 Jahre,Horn <311>,12
2 Jahre,Korneuburg <312>,116
2 Jahre,Krems Land <313>,47
2 Jahre,Lilienfeld <314>,24
2 Jahre,Melk <315>,78
2 Jahre,Mistelbach <316>,59
2 Jahre,Mödling <317>,119
2 Jahre,Neunkirchen <318>,64
2 Jahre,Sankt Pölten Land <319>,131
2 Jahre,Scheibbs <320>,32
2 Jahre,Tulln <321>,100
2 Jahre,Waidhofen an der Thaya <322>,20
2 Jahre,Wiener Neustadt Land <323>,54
2 Jahre,Wien Umgebung ^<324>,-
2 Jahre,Zwettl <325>,30
2 Jahre,Stadt Linz <401>,261
2 Jahre,Stadt Steyr <402>,49
2 Jahre,Stadt Wels <403>,77
2 Jahre,Braunau <404>,105
2 Jahre,Eferding <405>,32
2 Jahre,Freistadt <406>,69
2 Jahre,Gmunden <407>,94
2 Jahre,Grieskirchen <408>,67
2 Jahre,Kirchdorf <409>,48
2 Jahre,Linz Land <410>,166
2 Jahre,Perg <411>,84
2 Jahre,Ried <412>,57
2 Jahre,Rohrbach <413>,38
2 Jahre,Schärding <414>,42
2 Jahre,Steyr Land <415>,63
2 Jahre,Urfahr Umgebung <416>,68
2 Jahre,Vöcklabruck <417>,134
2 Jahre,Wels Land <418>,69
2 Jahre,Salzburg (Stadt) <501>,170
2 Jahre,Hallein <502>,47
2 Jahre,Salzburg Umgebung <503>,131
2 Jahre,St. Johann im Pongau <504>,64
2 Jahre,Tamsweg <505>,15
2 Jahre,Zell am See <506>,56
2 Jahre,Graz (Stadt) <601>,376
2 Jahre,Bruck an der Mur ^<602>,-
2 Jahre,Bruck-Mürzzuschlag <621>,104
2 Jahre,Deutschlandsberg <603>,51
2 Jahre,Feldbach ^<604>,-
2 Jahre,Fürstenfeld ^<605>,-
2 Jahre,Graz Umgebung <606>,178
2 Jahre,Hartberg ^<607>,-
2 Jahre,Hartberg-Fürstenfeld <622>,57
2 Jahre,Judenburg ^<608>,-
2 Jahre,Knittelfeld ^<609>,-
2 Jahre,Leibnitz <610>,89
2 Jahre,Leoben <611>,61
2 Jahre,Liezen <612>,80
2 Jahre,Murtal <620>,63
2 Jahre,Mürzzuschlag ^<613>,-
2 Jahre,Murau <614>,19
2 Jahre,Radkersburg ^<615>,-
2 Jahre,Südoststeiermark <623>,68
2 Jahre,Voitsberg <616>,60
2 Jahre,Weiz <617>,111
3 Jahre,Eisenstadt (Stadt) <101>,25
3 Jahre,Rust (Stadt) <102>,-
3 Jahre,Eisenstadt Umgebung <103>,47
3 Jahre,Güssing <104>,27
3 Jahre,Jennersdorf <105>,20
3 Jahre,Mattersburg <106>,33
3 Jahre,Neusiedl am See <107>,54
3 Jahre,Oberpullendorf <108>,25
3 Jahre,Oberwart <109>,55
3 Jahre,Klagenfurt (Stadt) <201>,92
3 Jahre,Villach (Stadt) <202>,57
3 Jahre,Feldkirchen <210>,31
3 Jahre,Hermagor <203>,7
3 Jahre,Klagenfurt Land <204>,58
3 Jahre,Sankt Veit an der Glan <205>,55
3 Jahre,Spittal an der Drau <206>,62
3 Jahre,Villach Land <207>,55
3 Jahre,Völkermarkt <208>,45
3 Jahre,Wolfsberg <209>,42
3 Jahre,Krems an der Donau (Stadt) <301>,15
3 Jahre,Sankt Pölten (Stadt) <302>,67
3 Jahre,Waidhofen an der Ybbs (Stadt) <303>,7
3 Jahre,Wiener Neustadt (Stadt) <304>,57
3 Jahre,Amstetten <305>,82
3 Jahre,Baden <306>,128
3 Jahre,Bruck an der Leitha <307>,96
3 Jahre,Gänserndorf <308>,115
3 Jahre,Gmünd <309>,20
3 Jahre,Hollabrunn <310>,34
3 Jahre,Horn <311>,16
3 Jahre,Korneuburg <312>,85
3 Jahre,Krems Land <313>,36
3 Jahre,Lilienfeld <314>,22
3 Jahre,Melk <315>,66
3 Jahre,Mistelbach <316>,46
3 Jahre,Mödling <317>,100
3 Jahre,Neunkirchen <318>,72
3 Jahre,Sankt Pölten Land <319>,134
3 Jahre,Scheibbs <320>,36
3 Jahre,Tulln <321>,108
3 Jahre,Waidhofen an der Thaya <322>,16
3 Jahre,Wiener Neustadt Land <323>,68
3 Jahre,Wien Umgebung ^<324>,-
3 Jahre,Zwettl <325>,19
3 Jahre,Stadt Linz <401>,243
3 Jahre,Stadt Steyr <402>,32
3 Jahre,Stadt Wels <403>,82
3 Jahre,Braunau <404>,105
3 Jahre,Eferding <405>,21
3 Jahre,Freistadt <406>,44
3 Jahre,Gmunden <407>,80
3 Jahre,Grieskirchen <408>,53
3 Jahre,Kirchdorf <409>,40
3 Jahre,Linz Land <410>,172
3 Jahre,Perg <411>,64
3 Jahre,Ried <412>,66
3 Jahre,Rohrbach <413>,41
3 Jahre,Schärding <414>,43
3 Jahre,Steyr Land <415>,51
3 Jahre,Urfahr Umgebung <416>,57
3 Jahre,Vöcklabruck <417>,118
3 Jahre,Wels Land <418>,79
3 Jahre,Salzburg (Stadt) <501>,160
3 Jahre,Hallein <502>,54
3 Jahre,Salzburg Umgebung <503>,139
3 Jahre,St. Johann im Pongau <504>,71
3 Jahre,Tamsweg <505>,10
3 Jahre,Zell am See <506>,67
3 Jahre,Graz (Stadt) <601>,377
3 Jahre,Bruck an der Mur ^<602>,-
3 Jahre,Bruck-Mürzzuschlag <621>,87
3 Jahre,Deutschlandsberg <603>,54
3 Jahre,Feldbach ^<604>,-
3 Jahre,Fürstenfeld ^<605>,-
3 Jahre,Graz Umgebung <606>,179
3 Jahre,Hartberg ^<607>,-
3 Jahre,Hartberg-Fürstenfeld <622>,72
3 Jahre,Judenburg ^<608>,-
3 Jahre,Knittelfeld ^<609>,-
3 Jahre,Leibnitz <610>,97
3 Jahre,Leoben <611>,67
3 Jahre,Liezen <612>,59
3 Jahre,Murtal <620>,65
3 Jahre,Mürzzuschlag ^<613>,-
3 Jahre,Murau <614>,15
3 Jahre,Radkersburg ^<615>,-
3 Jahre,Südoststeiermark <623>,48
3 Jahre,Voitsberg <616>,38
3 Jahre,Weiz <617>,72
4 Jahre,Eisenstadt (Stadt) <101>,22
4 Jahre,Rust (Stadt) <102>,1
4 Jahre,Eisenstadt Umgebung <103>,34
4 Jahre,Güssing <104>,24
4 Jahre,Jennersdorf <105>,15
4 Jahre,Mattersburg <106>,31
4 Jahre,Neusiedl am See <107>,44
4 Jahre,Oberpullendorf <108>,26
4 Jahre,Oberwart <109>,35
4 Jahre,Klagenfurt (Stadt) <201>,102
4 Jahre,Villach (Stadt) <202>,65
4 Jahre,Feldkirchen <210>,18
4 Jahre,Hermagor <203>,11
4 Jahre,Klagenfurt Land <204>,71
4 Jahre,Sankt Veit an der Glan <205>,51
4 Jahre,Spittal an der Drau <206>,60
4 Jahre,Villach Land <207>,64
4 Jahre,Völkermarkt <208>,40
4 Jahre,Wolfsberg <209>,39
4 Jahre,Krems an der Donau (Stadt) <301>,35
4 Jahre,Sankt Pölten (Stadt) <302>,63
4 Jahre,Waidhofen an der Ybbs (Stadt) <303>,11
4 Jahre,Wiener Neustadt (Stadt) <304>,68
4 Jahre,Amstetten <305>,78
4 Jahre,Baden <306>,134
4 Jahre,Bruck an der Leitha <307>,86
4 Jahre,Gänserndorf <308>,125
4 Jahre,Gmünd <309>,28
4 Jahre,Hollabrunn <310>,30
4 Jahre,Horn <311>,14
4 Jahre,Korneuburg <312>,72
4 Jahre,Krems Land <313>,30
4 Jahre,Lilienfeld <314>,23
4 Jahre,Melk <315>,64
4 Jahre,Mistelbach <316>,42
4 Jahre,Mödling <317>,102
4 Jahre,Neunkirchen <318>,81
4 Jahre,Sankt Pölten Land <319>,116
4 Jahre,Scheibbs <320>,26
4 Jahre,Tulln <321>,79
4 Jahre,Waidhofen an der Thaya <322>,23
4 Jahre,Wiener Neustadt Land <323>,61
4 Jahre,Wien Umgebung ^<324>,-
4 Jahre,Zwettl <325>,18
4 Jahre,Stadt Linz <401>,208
4 Jahre,Stadt Steyr <402>,29
4 Jahre,Stadt Wels <403>,76
4 Jahre,Braunau <404>,77
4 Jahre,Eferding <405>,17
4 Jahre,Freistadt <406>,38
4 Jahre,Gmunden <407>,84
4 Jahre,Grieskirchen <408>,51
4 Jahre,Kirchdorf <409>,39
4 Jahre,Linz Land <410>,130
4 Jahre,Perg <411>,79
4 Jahre,Ried <412>,56
4 Jahre,Rohrbach <413>,36
4 Jahre,Schärding <414>,39
4 Jahre,Steyr Land <415>,43
4 Jahre,Urfahr Umgebung <416>,59
4 Jahre,Vöcklabruck <417>,115
4 Jahre,Wels Land <418>,59
4 Jahre,Salzburg (Stadt) <501>,153
4 Jahre,Hallein <502>,54
4 Jahre,Salzburg Umgebung <503>,126
4 Jahre,St. Johann im Pongau <504>,54
4 Jahre,Tamsweg <505>,16
4 Jahre,Zell am See <506>,67
4 Jahre,Graz (Stadt) <601>,358
4 Jahre,Bruck an der Mur ^<602>,-
4 Jahre,Bruck-Mürzzuschlag <621>,92
4 Jahre,Deutschlandsberg <603>,39
4 Jahre,Feldbach ^<604>,-
4 Jahre,Fürstenfeld ^<605>,-
4 Jahre,Graz Umgebung <606>,131
4 Jahre,Hartberg ^<607>,-
4 Jahre,Hartberg-Fürstenfeld <622>,55
4 Jahre,Judenburg ^<608>,-
4 Jahre,Knittelfeld ^<609>,-
4 Jahre,Leibnitz <610>,81
4 Jahre,Leoben <611>,56
4 Jahre,Liezen <612>,52
4 Jahre,Murtal <620>,78
4 Jahre,Mürzzuschlag ^<613>,-
4 Jahre,Murau <614>,12
4 Jahre,Radkersburg ^<615>,-
4 Jahre,Südoststeiermark <623>,57
4 Jahre,Voitsberg <616>,35
4 Jahre,Weiz <617>,71
5 Jahre,Eisenstadt (Stadt) <101>,21
5 Jahre,Rust (Stadt) <102>,-
5 Jahre,Eisenstadt Umgebung <103>,27
5 Jahre,Güssing <104>,14
5 Jahre,Jennersdorf <105>,9
5 Jahre,Mattersburg <106>,27
5 Jahre,Neusiedl am See <107>,31
5 Jahre,Oberpullendorf <108>,30
5 Jahre,Oberwart <109>,46
5 Jahre,Klagenfurt (Stadt) <201>,111
5 Jahre,Villach (Stadt) <202>,76
5 Jahre,Feldkirchen <210>,33
5 Jahre,Hermagor <203>,9
5 Jahre,Klagenfurt Land <204>,48
5 Jahre,Sankt Veit an der Glan <205>,39
5 Jahre,Spittal an der Drau <206>,45
5 Jahre,Villach Land <207>,49
5 Jahre,Völkermarkt <208>,34
5 Jahre,Wolfsberg <209>,40
5 Jahre,Krems an der Donau (Stadt) <301>,20
5 Jahre,Sankt Pölten (Stadt) <302>,63
5 Jahre,Waidhofen an der Ybbs (Stadt) <303>,7
5 Jahre,Wiener Neustadt (Stadt) <304>,62
5 Jahre,Amstetten <305>,72
5 Jahre,Baden <306>,152
5 Jahre,Bruck an der Leitha <307>,98
5 Jahre,Gänserndorf <308>,118
5 Jahre,Gmünd <309>,28
5 Jahre,Hollabrunn <310>,35
5 Jahre,Horn <311>,16
5 Jahre,Korneuburg <312>,76
5 Jahre,Krems Land <313>,24
5 Jahre,Lilienfeld <314>,18
5 Jahre,Melk <315>,44
5 Jahre,Mistelbach <316>,69
5 Jahre,Mödling <317>,103
5 Jahre,Neunkirchen <318>,80
5 Jahre,Sankt Pölten Land <319>,117
5 Jahre,Scheibbs <320>,35
5 Jahre,Tulln <321>,88
5 Jahre,Waidhofen an der Thaya <322>,15
5 Jahre,Wiener Neustadt Land <323>,73
5 Jahre,Wien Umgebung ^<324>,-
5 Jahre,Zwettl <325>,27
5 Jahre,Stadt Linz <401>,211
5 Jahre,Stadt Steyr <402>,44
5 Jahre,Stadt Wels <403>,87
5 Jahre,Braunau <404>,85
5 Jahre,Eferding <405>,17
5 Jahre,Freistadt <406>,36
5 Jahre,Gmunden <407>,51
5 Jahre,Grieskirchen <408>,43
5 Jahre,Kirchdorf <409>,36
5 Jahre,Linz Land <410>,130
5 Jahre,Perg <411>,55
5 Jahre,Ried <412>,50
5 Jahre,Rohrbach <413>,28
5 Jahre,Schärding <414>,41
5 Jahre,Steyr Land <415>,41
5 Jahre,Urfahr Umgebung <416>,50
5 Jahre,Vöcklabruck <417>,90
5 Jahre,Wels Land <418>,56
5 Jahre,Salzburg (Stadt) <501>,157
5 Jahre,Hallein <502>,49
5 Jahre,Salzburg Umgebung <503>,118
5 Jahre,St. Johann im Pongau <504>,70
5 Jahre,Tamsweg <505>,7
5 Jahre,Zell am See <506>,58
5 Jahre,Graz (Stadt) <601>,333
5 Jahre,Bruck an der Mur ^<602>,-
5 Jahre,Bruck-Mürzzuschlag <621>,99
5 Jahre,Deutschlandsberg <603>,41
5 Jahre,Feldbach ^<604>,-
5 Jahre,Fürstenfeld ^<605>,-
5 Jahre,Graz Umgebung <606>,144
5 Jahre,Hartberg ^<607>,-
5 Jahre,Hartberg-Fürstenfeld <622>,53
5 Jahre,Judenburg ^<608>,-
5 Jahre,Knittelfeld ^<609>,-
5 Jahre,Leibnitz <610>,77
5 Jahre,Leoben <611>,45
5 Jahre,Liezen <612>,65
5 Jahre,Murtal <620>,76
5 Jahre,Mürzzuschlag ^<613>,-
5 Jahre,Murau <614>,6
5 Jahre,Radkersburg ^<615>,-
5 Jahre,Südoststeiermark <623>,62
5 Jahre,Voitsberg <616>,45
5 Jahre,Weiz <617>,72
6 Jahre,Eisenstadt (Stadt) <101>,24
6 Jahre,Rust (Stadt) <102>,-
6 Jahre,Eisenstadt Umgebung <103>,32
6 Jahre,Güssing <104>,16
6 Jahre,Jennersdorf <105>,9
6 Jahre,Mattersburg <106>,32
6 Jahre,Neusiedl am See <107>,39
6 Jahre,Oberpullendorf <108>,19
6 Jahre,Oberwart <109>,47
6 Jahre,Klagenfurt (Stadt) <201>,82
6 Jahre,Villach (Stadt) <202>,61
6 Jahre,Feldkirchen <210>,27
6 Jahre,Hermagor <203>,13
6 Jahre,Klagenfurt Land <204>,50
6 Jahre,Sankt Veit an der Glan <205>,44
6 Jahre,Spittal an der Drau <206>,41
6 Jahre,Villach Land <207>,45
6 Jahre,Völkermarkt <208>,29
6 Jahre,Wolfsberg <209>,55
6 Jahre,Krems an der Donau (Stadt) <301>,22
6 Jahre,Sankt Pölten (Stadt) <302>,55
6 Jahre,Waidhofen an der Ybbs (Stadt) <303>,7
6 Jahre,Wiener Neustadt (Stadt) <304>,57
6 Jahre,Amstetten <305>,76
6 Jahre,Baden <306>,135
6 Jahre,Bruck an der Leitha <307>,97
6 Jahre,Gänserndorf <308>,106
6 Jahre,Gmünd <309>,17
6 Jahre,Hollabrunn <310>,25
6 Jahre,Horn <311>,12
6 Jahre,Korneuburg <312>,71
6 Jahre,Krems Land <313>,26
6 Jahre,Lilienfeld <314>,18
6 Jahre,Melk <315>,57
6 Jahre,Mistelbach <316>,64
6 Jahre,Mödling <317>,127
6 Jahre,Neunkirchen <318>,81
6 Jahre,Sankt Pölten Land <319>,112
6 Jahre,Scheibbs <320>,28
6 Jahre,Tulln <321>,87
6 Jahre,Waidhofen an der Thaya <322>,14
6 Jahre,Wiener Neustadt Land <323>,73
6 Jahre,Wien Umgebung ^<324>,-
6 Jahre,Zwettl <325>,33
6 Jahre,Stadt Linz <401>,213
6 Jahre,Stadt Steyr <402>,34
6 Jahre,Stadt Wels <403>,69
6 Jahre,Braunau <404>,85
6 Jahre,Eferding <405>,14
6 Jahre,Freistadt <406>,37
6 Jahre,Gmunden <407>,68
6 Jahre,Grieskirchen <408>,35
6 Jahre,Kirchdorf <409>,25
6 Jahre,Linz Land <410>,130
6 Jahre,Perg <411>,68
6 Jahre,Ried <412>,56
6 Jahre,Rohrbach <413>,24
6 Jahre,Schärding <414>,30
6 Jahre,Steyr Land <415>,44
6 Jahre,Urfahr Umgebung <416>,61
6 Jahre,Vöcklabruck <417>,108
6 Jahre,Wels Land <418>,55
6 Jahre,Salzburg (Stadt) <501>,124
6 Jahre,Hallein <502>,39
6 Jahre,Salzburg Umgebung <503>,79
6 Jahre,St. Johann im Pongau <504>,60
6 Jahre,Tamsweg <505>,15
6 Jahre,Zell am See <506>,65
6 Jahre,Graz (Stadt) <601>,306
6 Jahre,Bruck an der Mur ^<602>,-
6 Jahre,Bruck-Mürzzuschlag <621>,72
6 Jahre,Deutschlandsberg <603>,37
6 Jahre,Feldbach ^<604>,-
6 Jahre,Fürstenfeld ^<605>,-
6 Jahre,Graz Umgebung <606>,136
6 Jahre,Hartberg ^<607>,-
6 Jahre,Hartberg-Fürstenfeld <622>,58
6 Jahre,Judenburg ^<608>,-
6 Jahre,Knittelfeld ^<609>,-
6 Jahre,Leibnitz <610>,64
6 Jahre,Leoben <611>,51
6 Jahre,Liezen <612>,50
6 Jahre,Murtal <620>,60
6 Jahre,Mürzzuschlag ^<613>,-
6 Jahre,Murau <614>,18
6 Jahre,Radkersburg ^<615>,-
6 Jahre,Südoststeiermark <623>,53
6 Jahre,Voitsberg <616>,29
6 Jahre,Weiz <617>,62
7 Jahre,Eisenstadt (Stadt) <101>,18
7 Jahre,Rust (Stadt) <102>,1
7 Jahre,Eisenstadt Umgebung <103>,27
7 Jahre,Güssing <104>,10
7 Jahre,Jennersdorf <105>,10
7 Jahre,Mattersburg <106>,20
7 Jahre,Neusiedl am See <107>,33
7 Jahre,Oberpullendorf <108>,17
7 Jahre,Oberwart <109>,36
7 Jahre,Klagenfurt (Stadt) <201>,90
7 Jahre,Villach (Stadt) <202>,40
7 Jahre,Feldkirchen <210>,23
7 Jahre,Hermagor <203>,5
7 Jahre,Klagenfurt Land <204>,47
7 Jahre,Sankt Veit an der Glan <205>,35
7 Jahre,Spittal an der Drau <206>,47
7 Jahre,Villach Land <207>,38
7 Jahre,Völkermarkt <208>,17
7 Jahre,Wolfsberg <209>,41
7 Jahre,Krems an der Donau (Stadt) <301>,19
7 Jahre,Sankt Pölten (Stadt) <302>,56
7 Jahre,Waidhofen an der Ybbs (Stadt) <303>,9
7 Jahre,Wiener Neustadt (Stadt) <304>,54
7 Jahre,Amstetten <305>,83
7 Jahre,Baden <306>,111
7 Jahre,Bruck an der Leitha <307>,95
7 Jahre,Gänserndorf <308>,89
7 Jahre,Gmünd <309>,16
7 Jahre,Hollabrunn <310>,23
7 Jahre,Horn <311>,15
7 Jahre,Korneuburg <312>,61
7 Jahre,Krems Land <313>,23
7 Jahre,Lilienfeld <314>,19
7 Jahre,Melk <315>,55
7 Jahre,Mistelbach <316>,52
7 Jahre,Mödling <317>,76
7 Jahre,Neunkirchen <318>,60
7 Jahre,Sankt Pölten Land <319>,100
7 Jahre,Scheibbs <320>,16
7 Jahre,Tulln <321>,79
7 Jahre,Waidhofen an der Thaya <322>,12
7 Jahre,Wiener Neustadt Land <323>,51
7 Jahre,Wien Umgebung ^<324>,-
7 Jahre,Zwettl <325>,11
7 Jahre,Stadt Linz <401>,193
7 Jahre,Stadt Steyr <402>,26
7 Jahre,Stadt Wels <403>,62
7 Jahre,Braunau <404>,73
7 Jahre,Eferding <405>,23
7 Jahre,Freistadt <406>,21
7 Jahre,Gmunden <407>,63
7 Jahre,Grieskirchen <408>,44
7 Jahre,Kirchdorf <409>,30
7 Jahre,Linz Land <410>,126
7 Jahre,Perg <411>,55
7 Jahre,Ried <412>,40
7 Jahre,Rohrbach <413>,34
7 Jahre,Schärding <414>,34
7 Jahre,Steyr Land <415>,26
7 Jahre,Urfahr Umgebung <416>,63
