STATcube

"Wanderungen innerhalb Österreichs ab 2002 (Q)"
"Alter in Einzeljahren nach Jahr und Politischer Bezirk / Wiener Gemeindebezirk - Zielort nach Politischer Bezirk / Wiener Gemeindebezirk - Herkunftsort"
"Zählt: Wanderungen innerhalb Österreichs"

Filter:
"Standardfakt";"Wanderungen innerhalb Österreichs"

"Werte";"Alter in Einzeljahren";"Jahr";"Politischer Bezirk / Wiener Gemeindebezirk - Zielort";"Politischer Bezirk / Wiener Gemeindebezirk - Herkunftsort";"Anzahl";"Anmerkungen";
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Wien 19.Bezirk, Döbling <919>";"Salzburg Umgebung <503>";-;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Wien 19.Bezirk, Döbling <919>";"Kitzbühel <704>";-;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Wien 19.Bezirk, Döbling <919>";"Wien 5.Bezirk, Margareten <905>";-;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Wien 19.Bezirk, Döbling <919>";"Wien 16.Bezirk, Ottakring <916>";1;
"Wanderungen innerhalb Österreichs";"13 Jahre";"2025";"Wien 19.Bezirk, Döbling <919>";"Wien 19.Bezirk, Döbling <919>";20;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Eisenstadt Umgebung <103>";"Eisenstadt Umgebung <103>";20;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Eisenstadt Umgebung <103>";"Gmünd <309>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Eisenstadt Umgebung <103>";"Salzburg Umgebung <503>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Eisenstadt Umgebung <103>";"Kitzbühel <704>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Eisenstadt Umgebung <103>";"Wien 5.Bezirk, Margareten <905>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Eisenstadt Umgebung <103>";"Wien 16.Bezirk, Ottakring <916>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Eisenstadt Umgebung <103>";"Wien 19.Bezirk, Döbling <919>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Gmünd <309>";"Eisenstadt Umgebung <103>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Gmünd <309>";"Gmünd <309>";15;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Gmünd <309>";"Salzburg Umgebung <503>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Gmünd <309>";"Kitzbühel <704>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Gmünd <309>";"Wien 5.Bezirk, Margareten <905>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Gmünd <309>";"Wien 16.Bezirk, Ottakring <916>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Gmünd <309>";"Wien 19.Bezirk, Döbling <919>";1;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Salzburg Umgebung <503>";"Eisenstadt Umgebung <103>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Salzburg Umgebung <503>";"Gmünd <309>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Salzburg Umgebung <503>";"Salzburg Umgebung <503>";90;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Salzburg Umgebung <503>";"Kitzbühel <704>";1;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Salzburg Umgebung <503>";"Wien 5.Bezirk, Margareten <905>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Salzburg Umgebung <503>";"Wien 16.Bezirk, Ottakring <916>";1;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Salzburg Umgebung <503>";"Wien 19.Bezirk, Döbling <919>";3;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Kitzbühel <704>";"Eisenstadt Umgebung <103>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Kitzbühel <704>";"Gmünd <309>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Kitzbühel <704>";"Salzburg Umgebung <503>";1;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Kitzbühel <704>";"Kitzbühel <704>";63;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Kitzbühel <704>";"Wien 5.Bezirk, Margareten <905>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Kitzbühel <704>";"Wien 16.Bezirk, Ottakring <916>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Kitzbühel <704>";"Wien 19.Bezirk, Döbling <919>";1;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Wien 5.Bezirk, Margareten <905>";"Eisenstadt Umgebung <103>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Wien 5.Bezirk, Margareten <905>";"Gmünd <309>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Wien 5.Bezirk, Margareten <905>";"Salzburg Umgebung <503>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Wien 5.Bezirk, Margareten <905>";"Kitzbühel <704>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Wien 5.Bezirk, Margareten <905>";"Wien 5.Bezirk, Margareten <905>";8;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Wien 5.Bezirk, Margareten <905>";"Wien 16.Bezirk, Ottakring <916>";5;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Wien 5.Bezirk, Margareten <905>";"Wien 19.Bezirk, Döbling <919>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Wien 16.Bezirk, Ottakring <916>";"Eisenstadt Umgebung <103>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Wien 16.Bezirk, Ottakring <916>";"Gmünd <309>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Wien 16.Bezirk, Ottakring <916>";"Salzburg Umgebung <503>";1;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Wien 16.Bezirk, Ottakring <916>";"Kitzbühel <704>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Wien 16.Bezirk, Ottakring <916>";"Wien 5.Bezirk, Margareten <905>";4;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Wien 16.Bezirk, Ottakring <916>";"Wien 16.Bezirk, Ottakring <916>";44;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Wien 16.Bezirk, Ottakring <916>";"Wien 19.Bezirk, Döbling <919>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Wien 19.Bezirk, Döbling <919>";"Eisenstadt Umgebung <103>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Wien 19.Bezirk, Döbling <919>";"Gmünd <309>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Wien 19.Bezirk, Döbling <919>";"Salzburg Umgebung <503>";-;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Wien 19.Bezirk, Döbling <919>";"Kitzbühel <704>";1;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Wien 19.Bezirk, Döbling <919>";"Wien 5.Bezirk, Margareten <905>";2;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Wien 19.Bezirk, Döbling <919>";"Wien 16.Bezirk, Ottakring <916>";4;
"Wanderungen innerhalb Österreichs";"42 Jahre";"2025";"Wien 19.Bezirk, Döbling <919>";"Wien 19.Bezirk, Döbling <919>";33;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Eisenstadt Umgebung <103>";"Eisenstadt Umgebung <103>";8;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Eisenstadt Umgebung <103>";"Gmünd <309>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Eisenstadt Umgebung <103>";"Salzburg Umgebung <503>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Eisenstadt Umgebung <103>";"Kitzbühel <704>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Eisenstadt Umgebung <103>";"Wien 5.Bezirk, Margareten <905>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Eisenstadt Umgebung <103>";"Wien 16.Bezirk, Ottakring <916>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Eisenstadt Umgebung <103>";"Wien 19.Bezirk, Döbling <919>";1;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Gmünd <309>";"Eisenstadt Umgebung <103>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Gmünd <309>";"Gmünd <309>";9;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Gmünd <309>";"Salzburg Umgebung <503>";1;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Gmünd <309>";"Kitzbühel <704>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Gmünd <309>";"Wien 5.Bezirk, Margareten <905>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Gmünd <309>";"Wien 16.Bezirk, Ottakring <916>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Gmünd <309>";"Wien 19.Bezirk, Döbling <919>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Salzburg Umgebung <503>";"Eisenstadt Umgebung <103>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Salzburg Umgebung <503>";"Gmünd <309>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Salzburg Umgebung <503>";"Salzburg Umgebung <503>";44;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Salzburg Umgebung <503>";"Kitzbühel <704>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Salzburg Umgebung <503>";"Wien 5.Bezirk, Margareten <905>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Salzburg Umgebung <503>";"Wien 16.Bezirk, Ottakring <916>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Salzburg Umgebung <503>";"Wien 19.Bezirk, Döbling <919>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Kitzbühel <704>";"Eisenstadt Umgebung <103>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Kitzbühel <704>";"Gmünd <309>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Kitzbühel <704>";"Salzburg Umgebung <503>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Kitzbühel <704>";"Kitzbühel <704>";34;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Kitzbühel <704>";"Wien 5.Bezirk, Margareten <905>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Kitzbühel <704>";"Wien 16.Bezirk, Ottakring <916>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Kitzbühel <704>";"Wien 19.Bezirk, Döbling <919>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Wien 5.Bezirk, Margareten <905>";"Eisenstadt Umgebung <103>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Wien 5.Bezirk, Margareten <905>";"Gmünd <309>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Wien 5.Bezirk, Margareten <905>";"Salzburg Umgebung <503>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Wien 5.Bezirk, Margareten <905>";"Kitzbühel <704>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Wien 5.Bezirk, Margareten <905>";"Wien 5.Bezirk, Margareten <905>";5;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Wien 5.Bezirk, Margareten <905>";"Wien 16.Bezirk, Ottakring <916>";1;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Wien 5.Bezirk, Margareten <905>";"Wien 19.Bezirk, Döbling <919>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Wien 16.Bezirk, Ottakring <916>";"Eisenstadt Umgebung <103>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Wien 16.Bezirk, Ottakring <916>";"Gmünd <309>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Wien 16.Bezirk, Ottakring <916>";"Salzburg Umgebung <503>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Wien 16.Bezirk, Ottakring <916>";"Kitzbühel <704>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Wien 16.Bezirk, Ottakring <916>";"Wien 5.Bezirk, Margareten <905>";2;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Wien 16.Bezirk, Ottakring <916>";"Wien 16.Bezirk, Ottakring <916>";19;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Wien 16.Bezirk, Ottakring <916>";"Wien 19.Bezirk, Döbling <919>";5;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Wien 19.Bezirk, Döbling <919>";"Eisenstadt Umgebung <103>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Wien 19.Bezirk, Döbling <919>";"Gmünd <309>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Wien 19.Bezirk, Döbling <919>";"Salzburg Umgebung <503>";-;
"Wanderungen innerhalb Österreichs";"50 Jahre";"2025";"Wien 19.Bezirk, Döbling <919>";"Kitzbühel <704>";-;
